index,mean,sd,ci_3%,ci_97%,ess_bulk,ess_tail,model
"beta_g['idm','danceability']",0.9581209742793654,0.44212479478551864,0.0964191503278803,1.7692925135066149,0.0,0.0,gaussian
"beta_g['idm','energy']",-0.3397365723544716,0.5186865442209069,-1.3493532186102066,0.6175405981119991,0.0,0.0,gaussian
"beta_g['idm','loudness']",0.5401967731795089,0.36343851895168244,-0.14901559836939932,1.2190407834632946,0.0,0.0,gaussian
"beta_g['idm','speechiness']",-0.7947482977929601,0.47052140983039936,-1.6573009101203848,0.07484904983968088,0.0,0.0,gaussian
"beta_g['idm','acousticness']",0.6363269534727155,0.5125350011085259,-0.33290355962601914,1.5920949016505108,0.0,0.0,gaussian
"beta_g['idm','instrumentalness']",-0.3857426838891167,0.26238507282251294,-0.8853484408840403,0.08707421703189776,0.0,0.0,gaussian
"beta_g['idm','liveness']",-0.16544642779186775,0.5876544232824494,-1.2591955269990969,0.8894075550626188,0.0,0.0,gaussian
"beta_g['idm','valence']",-0.5903567969724152,0.48220281479398286,-1.4860527620058783,0.32468016524149484,0.0,0.0,gaussian
"beta_g['idm','tempo']",0.3614472058981331,0.3734631709048283,-0.3476964436885581,1.0693934179353382,0.0,0.0,gaussian
"beta_g['idm','explicit']",0.2188869341762076,0.9380249070261734,-1.5688133257904169,1.9714426718748932,0.0,0.0,gaussian
alpha_g['indian'],47.799292991063076,0.0,46.69718912888257,48.87680107213518,0.0,0.0,gaussian
"beta_g['indian','danceability']",-0.6510904032230662,0.7089127150743707,-1.992239541243162,0.5903612254162445,0.0,0.0,gaussian
"beta_g['indian','energy']",0.2100561658551105,0.6082844207145047,-0.9303418142375358,1.3076026086388461,0.0,0.0,gaussian
"beta_g['indian','loudness']",2.436550224972089,0.7164728217357891,1.1042123522247747,3.812247990055799,0.0,0.0,gaussian
"beta_g['indian','speechiness']",-1.4208218557142938,0.6429615341860795,-2.636464892389052,-0.22091621212202417,0.0,0.0,gaussian
"beta_g['indian','acousticness']",2.249065496794203,0.5871522782450402,1.1701431437227494,3.37065729991759,0.0,0.0,gaussian
"beta_g['indian','instrumentalness']",-2.498403905846179,0.8531222763922354,-4.128353064539344,-0.9328153092832582,0.0,0.0,gaussian
"beta_g['indian','liveness']",0.10873656895982248,0.60342180607112,-1.0220928109817418,1.2596866841834586,0.0,0.0,gaussian
"beta_g['indian','valence']",1.2826662069862738,0.6837132306103597,-0.03955233015245464,2.56514595168742,0.0,0.0,gaussian
"beta_g['indian','tempo']",0.06975679438945681,0.4079662565883694,-0.6999482368517326,0.8647469674801341,0.0,0.0,gaussian
"beta_g['indian','explicit']",0.05130847683869706,0.9156306414515168,-1.6579383025180245,1.738549801815305,0.0,0.0,gaussian
alpha_g['indie'],40.5528036002451,0.0,39.148187356999586,42.0351453466915,0.0,0.0,gaussian
"beta_g['indie','danceability']",1.5649344220284789,0.8412290069898546,0.017047143223609052,3.1441519552132,0.0,0.0,gaussian
"beta_g['indie','energy']",0.9378105660290389,0.8604703295585047,-0.6588786810464233,2.5777517003890082,0.0,0.0,gaussian
"beta_g['indie','loudness']",-4.678524300285971,1.144962263824564,-6.779245898723161,-2.545992171815887,0.0,0.0,gaussian
"beta_g['indie','speechiness']",1.8332399805391357,0.7910034434711792,0.35943372584786987,3.3324040997035627,0.0,0.0,gaussian
"beta_g['indie','acousticness']",2.058103531837722,0.7699218329524272,0.6379943593258363,3.5090036284368473,0.0,0.0,gaussian
"beta_g['indie','instrumentalness']",2.333476350028042,1.0604967216930137,0.3722818067998027,4.3476896661270805,0.0,0.0,gaussian
"beta_g['indie','liveness']",2.681862441799114,0.7760332369318121,1.3097629773823531,4.195603173870618,0.0,0.0,gaussian
"beta_g['indie','valence']",-3.404028530661024,0.8088692994667193,-4.9848850002557965,-1.9010693032684978,0.0,0.0,gaussian
"beta_g['indie','tempo']",-0.1064201651272045,0.4283791454776043,-0.9533601658833357,0.7141684668894124,0.0,0.0,gaussian
"beta_g['indie','explicit']",0.5209023926113535,0.6804156506170475,-0.7187580311788185,1.84986860818434,0.0,0.0,gaussian
alpha_g['indie-pop'],40.47877864305547,0.0,38.80162114075217,42.22822502732391,0.0,0.0,gaussian
"beta_g['indie-pop','danceability']",-0.8395052348905896,0.9791494132678178,-2.7360781305790525,1.0274219685879162,0.0,0.0,gaussian
"beta_g['indie-pop','energy']",1.2889301665528394,1.093629752306098,-0.7966782046540548,3.304317423120152,0.0,0.0,gaussian
"beta_g['indie-pop','loudness']",-5.7567608228345195,1.4033057095405679,-8.509308356479687,-3.2362976080159904,0.0,0.0,gaussian
"beta_g['indie-pop','speechiness']",-0.2905363191983475,0.8255148087875659,-1.8007701416494537,1.2322901920800802,0.0,0.0,gaussian
"beta_g['indie-pop','acousticness']",-1.9255628575837618,0.9755716553388073,-3.7709505820891227,-0.08929778108350885,0.0,0.0,gaussian
"beta_g['indie-pop','instrumentalness']",2.9220148368334677,1.1971428566789704,0.6346498119490821,5.1667117374688445,0.0,0.0,gaussian
"beta_g['indie-pop','liveness']",-0.6863577019022016,0.7196172285958693,-2.043719782571529,0.695057502427329,0.0,0.0,gaussian
"beta_g['indie-pop','valence']",0.269902599748067,0.9695479770902263,-1.5228616478451718,2.126490080578814,0.0,0.0,gaussian
"beta_g['indie-pop','tempo']",1.0259920572266545,0.4762572103950166,0.15326928800252682,1.971122173913448,0.0,0.0,gaussian
"beta_g['indie-pop','explicit']",3.700345330944444,0.6860387504483928,2.438299481136834,4.971919702955633,0.0,0.0,gaussian
alpha_g['industrial'],34.557264244476784,0.0,33.5157089842783,35.56462721833424,0.0,0.0,gaussian
"beta_g['industrial','danceability']",2.498650619404848,0.7873883513499941,0.9870643339673656,3.919532788221819,0.0,0.0,gaussian
"beta_g['industrial','energy']",-5.6592620640536335,0.6345938075276706,-6.842562720447624,-4.4554791267386,0.0,0.0,gaussian
"beta_g['industrial','loudness']",5.054861869618851,0.7850086825288499,3.599869252478777,6.523225067704847,0.0,0.0,gaussian
"beta_g['industrial','speechiness']",-0.21557672918266216,0.5977800662538113,-1.3341023811720485,0.927627729483234,0.0,0.0,gaussian
"beta_g['industrial','acousticness']",-0.9550130974756857,0.6294356315366466,-2.132694319857921,0.2216781526883453,0.0,0.0,gaussian
"beta_g['industrial','instrumentalness']",-2.167140580639583,0.5594354330259098,-3.2159993969210086,-1.128078797290244,0.0,0.0,gaussian
"beta_g['industrial','liveness']",-0.6636733670730556,0.4520591882964894,-1.5185532512012871,0.1845082173676852,0.0,0.0,gaussian
"beta_g['industrial','valence']",-0.4519245961742821,0.6191818659618146,-1.6246915341868189,0.6972169681526046,0.0,0.0,gaussian
"beta_g['industrial','tempo']",0.35048559425517156,0.4449945425209969,-0.4886617490255525,1.1948713289641895,0.0,0.0,gaussian
"beta_g['industrial','explicit']",0.625342330999959,0.33055298395097915,0.023993790529564383,1.2535397136223965,0.0,0.0,gaussian
alpha_g['iranian'],-0.007791504411390774,0.0,-0.9992195308451737,0.9984268542770675,0.0,0.0,gaussian
"beta_g['iranian','danceability']",-0.5659714600698722,0.2725995330485863,-1.0766201894695187,-0.046873409121264295,0.0,0.0,gaussian
"beta_g['iranian','energy']",0.33028938126551555,0.39440085660896207,-0.3866642481336842,1.0919782946458747,0.0,0.0,gaussian
"beta_g['iranian','loudness']",-1.0699941264326025,0.2758306252899087,-1.5756468453727388,-0.5499073840998169,0.0,0.0,gaussian
"beta_g['iranian','speechiness']",-0.35818667956156697,0.421946328131864,-1.1382917379418747,0.4443404458891049,0.0,0.0,gaussian
"beta_g['iranian','acousticness']",-0.4827627819723514,0.3821400802448251,-1.1699006081621308,0.23234616366179603,0.0,0.0,gaussian
"beta_g['iranian','instrumentalness']",0.17047798122651014,0.2638518248607689,-0.3249753861972181,0.6592885036216933,0.0,0.0,gaussian
"beta_g['iranian','liveness']",-0.21060313415158732,0.5468003955829237,-1.2387337799208322,0.8251944896370321,0.0,0.0,gaussian
"beta_g['iranian','valence']",-0.2659595706496604,0.3898259793665366,-0.9914755018770491,0.4709559105464885,0.0,0.0,gaussian
"beta_g['iranian','tempo']",0.0118996236354485,0.31575463178497876,-0.5677364210023629,0.6067818942425289,0.0,0.0,gaussian
"beta_g['iranian','explicit']",0.39306798193566406,0.5555756880020141,-0.6254934700203844,1.4156546229168214,0.0,0.0,gaussian
alpha_g['j-dance'],27.12638725877145,0.0,26.017151803869442,28.200199856346227,0.0,0.0,gaussian
"beta_g['j-dance','danceability']",0.4863723380934558,0.5597238589800336,-0.5581618068069155,1.515910059640609,0.0,0.0,gaussian
"beta_g['j-dance','energy']",-1.9363865082693674,0.8236021344669298,-3.4441274179142085,-0.41799496777259076,0.0,0.0,gaussian
"beta_g['j-dance','loudness']",0.964198810778132,0.8716631579670697,-0.6967124463613535,2.616584858776731,0.0,0.0,gaussian
"beta_g['j-dance','speechiness']",-1.5391148852068528,0.26106321357700485,-2.015625745036419,-1.0536111041782172,0.0,0.0,gaussian
"beta_g['j-dance','acousticness']",-2.411361764473773,0.8303634181702102,-3.957265991175491,-0.8082831053034121,0.0,0.0,gaussian
"beta_g['j-dance','instrumentalness']",1.7857362574197508,0.8851556257593023,0.20028357940058722,3.4787314131907077,0.0,0.0,gaussian
"beta_g['j-dance','liveness']",-0.05593857453100169,0.6103593812605022,-1.1677255154420056,1.1504499086288809,0.0,0.0,gaussian
"beta_g['j-dance','valence']",0.381149341357495,0.6191356506631346,-0.7734931617480878,1.5481878363343378,0.0,0.0,gaussian
"beta_g['j-dance','tempo']",0.025273489917521836,0.38906749614310265,-0.724690764814895,0.7643786985227108,0.0,0.0,gaussian
"beta_g['j-dance','explicit']",0.33538864915393274,0.278531527576372,-0.1911552412866751,0.8452447802827237,0.0,0.0,gaussian
alpha_g['j-idol'],24.67836500271206,0.0,23.68431914904123,25.674942543810946,0.0,0.0,gaussian
"beta_g['j-idol','danceability']",0.39730444265140513,0.7650134118731804,-0.9996416401802785,1.833320709087535,0.0,0.0,gaussian
"beta_g['j-idol','energy']",0.7376556103273513,0.4776156724649541,-0.1723583884895937,1.6448380235845306,0.0,0.0,gaussian
"beta_g['j-idol','loudness']",0.11577537355284549,0.47221124638630335,-0.7744643581554294,0.98616109136604,0.0,0.0,gaussian
"beta_g['j-idol','speechiness']",0.23673890994009317,0.6926173946467782,-1.0813323898899219,1.5768305438927595,0.0,0.0,gaussian
"beta_g['j-idol','acousticness']",-0.3478880834649152,0.6346649285186671,-1.5521887057370765,0.8155975375208621,0.0,0.0,gaussian
"beta_g['j-idol','instrumentalness']",0.1756060833256591,0.7754573195227239,-1.2899831603342082,1.6043621465401683,0.0,0.0,gaussian
"beta_g['j-idol','liveness']",-0.3526921609329022,0.4847533469803023,-1.2536162311551817,0.5475723813407912,0.0,0.0,gaussian
"beta_g['j-idol','valence']",-0.8511388651490777,0.5606064463752177,-1.8897167190835096,0.22828710813750475,0.0,0.0,gaussian
"beta_g['j-idol','tempo']",-0.02441607588599043,0.3659965452381556,-0.70183454187401,0.6653204192053691,0.0,0.0,gaussian
"beta_g['j-idol','explicit']",1.5379450179592835,1.2229406387734798,-0.7602207583364003,3.8602300385227215,0.0,0.0,gaussian
alpha_g['j-pop'],36.25485950354478,0.0,35.15959047143673,37.39298370891342,0.0,0.0,gaussian
"beta_g['j-pop','danceability']",5.611789148133681,0.7950522669872228,4.143958558177862,7.093830613828514,0.0,0.0,gaussian
"beta_g['j-pop','energy']",4.612742252432576,0.624247939257555,3.441575740144346,5.80878933582306,0.0,0.0,gaussian
"beta_g['j-pop','loudness']",0.9809559337410458,0.6918322869404611,-0.35037050039789636,2.3080398229593957,0.0,0.0,gaussian
"beta_g['j-pop','speechiness']",0.6215677647971158,0.7466410448306097,-0.7697359758452625,2.012344294157375,0.0,0.0,gaussian
"beta_g['j-pop','acousticness']",-2.080422552158336,0.5730288181556162,-3.139664375827953,-1.0212466162432667,0.0,0.0,gaussian
"beta_g['j-pop','instrumentalness']",-1.077662240260262,0.943537241673044,-2.8700315813027957,0.7030115251354068,0.0,0.0,gaussian
"beta_g['j-pop','liveness']",1.7963726100574577,0.5947874274479494,0.7512397019130664,2.9607802645357375,0.0,0.0,gaussian
"beta_g['j-pop','valence']",1.2210196875642374,0.6279723188451655,0.04948159729554976,2.376993753986912,0.0,0.0,gaussian
"beta_g['j-pop','tempo']",0.43896007843370466,0.37277907652269954,-0.26094643897017783,1.142152583169347,0.0,0.0,gaussian
"beta_g['j-pop','explicit']",0.6702233295551874,1.2246654872655802,-1.5828222505150302,2.957063883458617,0.0,0.0,gaussian
alpha_g['j-rock'],37.06115137078277,0.0,35.49490989386304,38.544007873568276,0.0,0.0,gaussian
"beta_g['j-rock','danceability']",-0.44592952901001726,0.7974101258316526,-2.006385747152293,1.0528642148455878,0.0,0.0,gaussian
"beta_g['j-rock','energy']",-0.8230438404845868,0.8107444938283809,-2.4085678780252775,0.6942542054336224,0.0,0.0,gaussian
"beta_g['j-rock','loudness']",0.2586343270950065,0.9197383340994486,-1.3987718617341705,2.0115047413085874,0.0,0.0,gaussian
"beta_g['j-rock','speechiness']",-0.8275800096147324,0.8645583303217461,-2.4661568646581937,0.7759027741155132,0.0,0.0,gaussian
"beta_g['j-rock','acousticness']",-0.7394968734899563,0.842801148145969,-2.274206048324494,0.8291642778740408,0.0,0.0,gaussian
"beta_g['j-rock','instrumentalness']",1.2068659529938506,1.0130036555086948,-0.6702070508497265,3.048781004827643,0.0,0.0,gaussian
"beta_g['j-rock','liveness']",-0.5703821618491132,0.6179898331089607,-1.725483498689646,0.568376171389205,0.0,0.0,gaussian
"beta_g['j-rock','valence']",-0.8666340863579869,0.8013423515004818,-2.342192578990017,0.6777196377414051,0.0,0.0,gaussian
"beta_g['j-rock','tempo']",0.29827779343940275,0.4145028342527922,-0.46189070321643927,1.0946753064987873,0.0,0.0,gaussian
"beta_g['j-rock','explicit']",0.08390426707945042,1.09983243163785,-2.0168873636146016,2.1507850139237634,0.0,0.0,gaussian
alpha_g['jazz'],15.330650161750931,0.0,13.92190616047573,16.692230730567097,0.0,0.0,gaussian
"beta_g['jazz','danceability']",5.0356510355748005,0.7605441763641656,3.6305471046074373,6.493065496899534,0.0,0.0,gaussian
"beta_g['jazz','energy']",-0.1908210387215998,0.46256226526483624,-1.073639845563758,0.6997624225236875,0.0,0.0,gaussian
"beta_g['jazz','loudness']",-0.6831281710729145,0.543757521641136,-1.7164884926462607,0.3075853609103371,0.0,0.0,gaussian
"beta_g['jazz','speechiness']",-0.045595937366432464,0.5178961591746519,-0.9891188614093792,0.949233246371791,0.0,0.0,gaussian
"beta_g['jazz','acousticness']",-2.41388352707756,0.4883903545992159,-3.3400062074582193,-1.4767675479551206,0.0,0.0,gaussian
"beta_g['jazz','instrumentalness']",3.1019481012460446,0.7755572905123143,1.701746016022023,4.522731015195518,0.0,0.0,gaussian
"beta_g['jazz','liveness']",-0.7166992987087416,0.6495030144418514,-1.9783165215554874,0.462075912117919,0.0,0.0,gaussian
"beta_g['jazz','valence']",-4.521124470224992,0.7142685227711081,-5.907822297242532,-3.210050905932837,0.0,0.0,gaussian
"beta_g['jazz','tempo']",0.39920071264262796,0.41237948421697607,-0.3820378332874777,1.1644742041227818,0.0,0.0,gaussian
"beta_g['jazz','explicit']",0.7888668960685675,1.4380520647752888,-1.9170390945188667,3.465747416003357,0.0,0.0,gaussian
alpha_g['k-pop'],56.67482885651567,0.0,55.62780328176711,57.72528496694395,0.0,0.0,gaussian
"beta_g['k-pop','danceability']",-0.1655352941296252,0.5833105686554138,-1.2523138469486153,0.9502258098887826,0.0,0.0,gaussian
"beta_g['k-pop','energy']",-3.632372446552177,0.7127916622349545,-5.0177072499224415,-2.2850066547610584,0.0,0.0,gaussian
"beta_g['k-pop','loudness']",8.541635542132358,0.7868671564463545,7.076362896065604,10.023907817647462,0.0,0.0,gaussian
"beta_g['k-pop','speechiness']",0.37983927391114547,0.4905872489105867,-0.529705467112994,1.30684572400225,0.0,0.0,gaussian
"beta_g['k-pop','acousticness']",-4.183862715276946,0.6258080102687532,-5.347916366779407,-3.02006944710682,0.0,0.0,gaussian
"beta_g['k-pop','instrumentalness']",-1.2566405723104765,0.8506653770852834,-2.8378289657831592,0.36338330532469854,0.0,0.0,gaussian
"beta_g['k-pop','liveness']",-0.03235758719101915,0.5754079355334446,-1.1210081005617953,1.075084167168347,0.0,0.0,gaussian
"beta_g['k-pop','valence']",-0.599853552339275,0.6061473430082347,-1.7620355261118588,0.5076874281755656,0.0,0.0,gaussian
"beta_g['k-pop','tempo']",0.11171240365451778,0.38722678512914166,-0.6574008526098176,0.8383300586632685,0.0,0.0,gaussian
"beta_g['k-pop','explicit']",1.5482080086333656,1.048477898906556,-0.45284143713315544,3.5315524417881234,0.0,0.0,gaussian
alpha_g['kids'],17.242260106237396,0.0,12.120242176673742,22.269440120716574,0.0,0.0,gaussian
"beta_g['kids','danceability']",2.482746439535255,1.6340221971068876,-0.6668299857093551,5.489154373069411,0.0,0.0,gaussian
"beta_g['kids','energy']",-0.30848414077365033,1.9095221832792564,-4.011381636343736,3.291327217560365,0.0,0.0,gaussian
"beta_g['kids','loudness']",0.8765299421802819,2.7304823032664607,-4.23005468397592,5.873990033895788,0.0,0.0,gaussian
"beta_g['kids','speechiness']",0.6457342598736974,1.1911477999396591,-1.4625516504534517,2.92181238176838,0.0,0.0,gaussian
"beta_g['kids','acousticness']",-0.5004117927832591,1.9572242090188154,-4.16191224994234,3.3646232361102366,0.0,0.0,gaussian
"beta_g['kids','instrumentalness']",0.466122086739665,1.6220605574705753,-2.5039593074872397,3.5195754398208057,0.0,0.0,gaussian
"beta_g['kids','liveness']",-0.4188839707271245,0.9586614133189671,-2.221995720057104,1.3282227874888528,0.0,0.0,gaussian
"beta_g['kids','valence']",-1.434060871510348,1.398846030624496,-4.08532217197876,1.1075137983231491,0.0,0.0,gaussian
"beta_g['kids','tempo']",-0.021112903772665965,0.4789386419535788,-0.908057667755224,0.8560070036485499,0.0,0.0,gaussian
"beta_g['kids','explicit']",1.009214066160024,1.6721349248966961,-2.2440070660858513,4.167049253167536,0.0,0.0,gaussian
alpha_g['latin'],9.016815892439045,0.0,7.773725324094606,10.210026634198048,0.0,0.0,gaussian
"beta_g['latin','danceability']",1.9544472870692358,0.48393842834887835,1.0421676734495051,2.8564768811533283,0.0,0.0,gaussian
"beta_g['latin','energy']",0.07402202418167653,0.9392228922164148,-1.6512479837252556,1.8001564602853508,0.0,0.0,gaussian
"beta_g['latin','loudness']",-0.5053622585654021,0.7769086626641504,-1.9725766716283053,0.917644182115819,0.0,0.0,gaussian
"beta_g['latin','speechiness']",0.13160063558672835,0.5570405659616345,-0.9079613042402793,1.187699267196242,0.0,0.0,gaussian
"beta_g['latin','acousticness']",-3.4663358933906423,0.9248583449732741,-5.262485112583884,-1.7926939998937164,0.0,0.0,gaussian
"beta_g['latin','instrumentalness']",0.897136269401439,0.8673459788203746,-0.7489678759786319,2.483025099905196,0.0,0.0,gaussian
"beta_g['latin','liveness']",-0.6219551828953955,0.6775833926220796,-1.93944760459634,0.6754430057980726,0.0,0.0,gaussian
"beta_g['latin','valence']",-1.9515780404368224,0.5779977415721619,-2.9856227666440653,-0.7887060599395332,0.0,0.0,gaussian
"beta_g['latin','tempo']",0.2270986592167448,0.3258268480332221,-0.3718197914250637,0.8504356305187758,0.0,0.0,gaussian
"beta_g['latin','explicit']",0.34577434336808427,0.4301329115051741,-0.4746312260119421,1.1287746740687874,0.0,0.0,gaussian
alpha_g['latino'],46.02798117724774,0.0,44.45420843039761,47.57533506786748,0.0,0.0,gaussian
"beta_g['latino','danceability']",1.2822678764935682,0.6041529005298027,0.19226943785993625,2.4546189218131684,0.0,0.0,gaussian
"beta_g['latino','energy']",-5.137141768639608,1.2300550507349837,-7.447592644054453,-2.786305679970655,0.0,0.0,gaussian
"beta_g['latino','loudness']",7.705436244338075,1.0480569689097685,5.788967625515749,9.71035757880148,0.0,0.0,gaussian
"beta_g['latino','speechiness']",-1.2911447105130351,0.5537026035231325,-2.327982678869103,-0.2725131951561409,0.0,0.0,gaussian
"beta_g['latino','acousticness']",-1.4355685068185216,1.0898573595761631,-3.425617832592697,0.7197662866996126,0.0,0.0,gaussian
"beta_g['latino','instrumentalness']",-1.1900781580672721,1.1293411292072353,-3.309086915162678,0.8850709470043181,0.0,0.0,gaussian
"beta_g['latino','liveness']",0.18339615522555186,0.7125118470799379,-1.1351790089886875,1.5246724666129912,0.0,0.0,gaussian
"beta_g['latino','valence']",-2.020893434034194,0.7632034021011185,-3.4688195589499755,-0.6044090779287763,0.0,0.0,gaussian
"beta_g['latino','tempo']",0.3781002259080161,0.43803814543503367,-0.40495841833911506,1.2038432584453178,0.0,0.0,gaussian
"beta_g['latino','explicit']",2.1456026160734285,0.4355769742988924,1.3113963540805946,2.914566651427348,0.0,0.0,gaussian
alpha_g['malay'],29.755847640096878,0.0,28.767594487612914,30.718600961317343,0.0,0.0,gaussian
"beta_g['malay','danceability']",0.3885287155258292,0.5701435625743607,-0.7107156588960404,1.4687085872709114,0.0,0.0,gaussian
"beta_g['malay','energy']",0.16627598008407807,0.6975982108591708,-1.1934341010460967,1.4454708173532715,0.0,0.0,gaussian
"beta_g['malay','loudness']",1.2839215887838062,0.8728550904995307,-0.2885935365034147,2.9421475111381423,0.0,0.0,gaussian
"beta_g['malay','speechiness']",0.4203313286579691,0.47538805118909094,-0.4461738570262815,1.2868927099344414,0.0,0.0,gaussian
"beta_g['malay','acousticness']",1.2235244614516445,0.6125239396007349,0.07614269460310907,2.363478458155524,0.0,0.0,gaussian
"beta_g['malay','instrumentalness']",0.6440389352038749,0.8832021385713007,-0.953836392545267,2.2985789848956437,0.0,0.0,gaussian
"beta_g['malay','liveness']",-0.700166630291789,0.5815838959841468,-1.806390841159849,0.393686888889144,0.0,0.0,gaussian
"beta_g['malay','valence']",-0.7942805208552473,0.6014355138465147,-1.9282674478747808,0.3224484246971501,0.0,0.0,gaussian
"beta_g['malay','tempo']",-0.01787396990107072,0.4009850480371992,-0.794864248070811,0.7242199965256191,0.0,0.0,gaussian
"beta_g['malay','explicit']",-0.5842360545828077,0.641077053580342,-1.7617003228046562,0.6150236369256735,0.0,0.0,gaussian
alpha_g['mandopop'],42.41559375516883,0.0,41.40105903880901,43.45616909734498,0.0,0.0,gaussian
"beta_g['mandopop','danceability']",1.8328380892588894,0.7601198116305964,0.3473276800216695,3.263424645496239,0.0,0.0,gaussian
"beta_g['mandopop','energy']",-0.6673994477896844,0.694685846306017,-2.0032928164490915,0.6417242975367489,0.0,0.0,gaussian
"beta_g['mandopop','loudness']",4.96612100435373,1.0112570884885204,3.13663720697922,6.881725080911077,0.0,0.0,gaussian
"beta_g['mandopop','speechiness']",-0.9045994260241224,0.7189299905994191,-2.288693218098701,0.4029461493675356,0.0,0.0,gaussian
"beta_g['mandopop','acousticness']",0.8802323287744515,0.5641941048702239,-0.18915271380773277,1.945497183229671,0.0,0.0,gaussian
"beta_g['mandopop','instrumentalness']",-0.07649127545596066,0.9350765605222208,-1.7656447000486555,1.7071189061144512,0.0,0.0,gaussian
"beta_g['mandopop','liveness']",-0.902462210504379,0.6400399926403744,-2.114272890610162,0.23547624021266345,0.0,0.0,gaussian
"beta_g['mandopop','valence']",-2.822647500361366,0.6420227330920129,-4.035151320139094,-1.625069031739407,0.0,0.0,gaussian
"beta_g['mandopop','tempo']",0.7314118984844559,0.36006968696317554,0.07715183950778756,1.4324068702060138,0.0,0.0,gaussian
"beta_g['mandopop','explicit']",0.514418751444282,1.0437890630040658,-1.4385117875864997,2.49238674369802,0.0,0.0,gaussian
alpha_g['metal'],53.08571464986186,0.0,51.18123145637199,54.99196631151904,0.0,0.0,gaussian
"beta_g['metal','danceability']",-1.017794571168475,1.1050765523362507,-3.1217796071811503,1.0169934787944561,0.0,0.0,gaussian
"beta_g['metal','energy']",-1.3440678619357609,1.0130478875764,-3.253093624317739,0.49001762185564784,0.0,0.0,gaussian
"beta_g['metal','loudness']",1.1887821853536515,1.2974109857537515,-1.3462866213511757,3.660742667791653,0.0,0.0,gaussian
"beta_g['metal','speechiness']",-0.38995946130003284,1.0044482963181067,-2.3007987414690003,1.4751860646275163,0.0,0.0,gaussian
"beta_g['metal','acousticness']",-1.4813443991002424,1.1089880702252202,-3.7056214010287127,0.6356922143269107,0.0,0.0,gaussian
"beta_g['metal','instrumentalness']",-0.0267964275340928,1.2287213999983826,-2.3386254214403377,2.300428649706939,0.0,0.0,gaussian
"beta_g['metal','liveness']",-0.18401599787873882,0.7417089760293285,-1.6051458452522298,1.2136623668070403,0.0,0.0,gaussian
"beta_g['metal','valence']",-2.614828051878802,1.0365440128613064,-4.485233643335705,-0.6336377439633174,0.0,0.0,gaussian
"beta_g['metal','tempo']",-0.05716892536725174,0.4691335625298723,-0.9328101067105641,0.8120271258258244,0.0,0.0,gaussian
"beta_g['metal','explicit']",2.1076885058107573,0.5690138317971354,1.0418830185831756,3.184463411307984,0.0,0.0,gaussian
alpha_g['metalcore'],47.512957480645966,0.0,46.46104355305382,48.566955920796126,0.0,0.0,gaussian
"beta_g['metalcore','danceability']",3.6920342649701245,0.5356366661846281,2.6604026285686446,4.698558488318675,0.0,0.0,gaussian
"beta_g['metalcore','energy']",-0.61965946274713,0.5168129776358887,-1.5848839097604674,0.35244392180801604,0.0,0.0,gaussian
"beta_g['metalcore','loudness']",0.9754222898267169,0.6787146650254545,-0.28009163579957436,2.2571926894104877,0.0,0.0,gaussian
"beta_g['metalcore','speechiness']",-1.1444383190361878,0.5784512888800353,-2.2403197850561876,-0.07454720976075263,0.0,0.0,gaussian
"beta_g['metalcore','acousticness']",0.16752449948596457,0.5928151605697805,-0.9473407063085917,1.2917361065374762,0.0,0.0,gaussian
"beta_g['metalcore','instrumentalness']",-0.15102911256601714,0.8145900654592222,-1.647062405908374,1.4210345620825564,0.0,0.0,gaussian
"beta_g['metalcore','liveness']",-1.0884799681741582,0.5735315755627843,-2.226045024899886,-0.016885599875184447,0.0,0.0,gaussian
"beta_g['metalcore','valence']",-0.09484882007054474,0.6729506284544994,-1.355254072976357,1.1951632128519756,0.0,0.0,gaussian
"beta_g['metalcore','tempo']",0.7316917330447056,0.3961260888062043,-0.008435671854599784,1.5105080218934934,0.0,0.0,gaussian
"beta_g['metalcore','explicit']",1.1781535148513216,0.3715722461751838,0.48843289297420855,1.8874688894383385,0.0,0.0,gaussian
alpha_g['minimal-techno'],35.36876988764496,0.0,34.452485535771345,36.28992874657572,0.0,0.0,gaussian
"beta_g['minimal-techno','danceability']",-1.0720615684187178,0.4771069994986203,-1.9922004200123993,-0.1986465807673502,0.0,0.0,gaussian
"beta_g['minimal-techno','energy']",-4.247562260239283,0.7600232196366351,-5.7233767400971365,-2.825444410205586,0.0,0.0,gaussian
"beta_g['minimal-techno','loudness']",1.977403509942138,0.8369007584477479,0.3881792323658618,3.5629734433147497,0.0,0.0,gaussian
"beta_g['minimal-techno','speechiness']",-1.5876783186581047,0.7303392199042885,-2.919036623133505,-0.24751780343279575,0.0,0.0,gaussian
"beta_g['minimal-techno','acousticness']",0.9795672028368931,0.6769376723934181,-0.2892030136558058,2.2405209718472485,0.0,0.0,gaussian
"beta_g['minimal-techno','instrumentalness']",-0.6148922783862263,0.2552452632947826,-1.0852437456995998,-0.13958193306799002,0.0,0.0,gaussian
"beta_g['minimal-techno','liveness']",-0.6102422834536031,0.6142620690834493,-1.7875297821854825,0.5765707056941708,0.0,0.0,gaussian
"beta_g['minimal-techno','valence']",-3.036223093401168,0.46110073420961234,-3.950060179868994,-2.1920353596061877,0.0,0.0,gaussian
"beta_g['minimal-techno','tempo']",0.03221188971689178,0.4673641841382806,-0.8522717330051353,0.8524179618940423,0.0,0.0,gaussian
