artista_principal,n_tracks,mean_popularity,median_popularity,explicit_rate,n_generos_mean,n_artistas_mean,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Camilo,7,70.42857142857143,70.0,0.0,1.2857142857142858,1.7142857142857142,0.7779999999999999,0.7261428571428572,-3.774857142857143,0.07215714285714285,0.20125714285714286,1.912857142857143e-06,0.11824285714285714,0.8648571428571429,139.95142857142858
TOMORROW X TOGETHER,14,70.35714285714286,70.0,0.0,1.0,1.0714285714285714,0.6337857142857143,0.719,-5.159999999999999,0.08175714285714286,0.12625142857142857,1.642857142857143e-05,0.10234999999999998,0.5493571428571429,127.77335714285714
Vishal Mishra,5,70.2,71.0,0.0,1.0,1.4,0.4242,0.5724,-6.624599999999999,0.05956,0.5394,0.00010300000000000001,0.09868,0.3852,142.3466
blackbear,11,69.9090909090909,69.0,0.9090909090909091,1.1818181818181819,1.2727272727272727,0.6926363636363636,0.6105454545454546,-6.140727272727273,0.07067272727272728,0.19443181818181818,4.24e-06,0.19218181818181818,0.5337272727272727,117.57818181818183
Red Velvet,6,69.83333333333333,70.0,0.0,1.0,1.0,0.6734999999999999,0.8346666666666667,-2.6833333333333336,0.0806,0.19210000000000002,0.0004283333333333333,0.16355,0.5568333333333334,130.4755
BLACKPINK,42,69.69047619047619,68.5,0.07142857142857142,1.1428571428571428,1.0476190476190477,0.6985714285714286,0.6945714285714286,-5.614357142857143,0.09353571428571429,0.10812380952380952,5.7249761904761904e-05,0.22162142857142855,0.5416428571428571,125.07261904761906
Farruko,9,69.66666666666667,71.0,1.0,2.6666666666666665,1.6666666666666667,0.7224444444444444,0.7752222222222223,-4.4654444444444445,0.05283333333333333,0.024161111111111112,0.0912385111111111,0.16536666666666666,0.3743888888888889,128.01755555555553
The 1975,23,69.6086956521739,70.0,0.2608695652173913,1.826086956521739,1.0,0.6125217391304348,0.7126086956521739,-6.502434782608696,0.044286956521739126,0.2565098260869565,0.06253327,0.1761304347826087,0.5994260869565217,121.30847826086956
John Denver,5,69.6,71.0,0.0,3.6,1.0,0.40140000000000003,0.351,-11.4538,0.02904,0.6682,0.00073942,0.2564,0.5978,102.5364
Aerosmith,15,69.4,71.0,0.0,1.0666666666666667,1.0,0.4069333333333333,0.7454666666666667,-5.759533333333334,0.0363,0.12774946666666667,0.0029341386666666665,0.2135733333333333,0.4068,127.42573333333333
